datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,pm2.5,CO,NO2,O3,SO2
2019-01-31 00:00:00+05:00,60.645161290322584,38.093548387096774,49.42258064516129,60.645161290322584,37.32258064516129,48.84193548387096,39.78387096774193,71.88709677419355,0.6391935483870969,67.74193548387096,10.483548387096775,0.0,0.0,14.287096774193548,11.838709677419354,215.5193548387097,1020.5322580645161,38.46451612903226,2.864516129032258,111.99677419354839,9.687096774193549,4.709677419354839,,0.4990322580645162,,0.03593401,0.000148728,0.13393942,0.000327463
2019-02-28 00:00:00+05:00,63.260714285714286,41.25714285714286,52.92857142857143,63.260714285714286,39.832142857142856,52.46785714285714,43.653571428571425,73.03571428571429,0.7886785714285713,64.28571428571429,10.565714285714288,0.0,0.0,16.585714285714285,16.775,171.65,1017.4928571428571,43.66428571428571,3.4214285714285713,148.85,12.857142857142858,5.714285714285714,,0.47714285714285715,,0.03514747,0.000117597,0.13888419,8.71e-05
2019-03-31 00:00:00+05:00,70.42258064516129,40.9741935483871,56.84838709677419,70.38387096774194,40.49354838709677,56.70322580645161,44.95161290322581,66.97741935483872,0.8502903225806452,70.96774193548387,8.468064516129031,0.0,0.0,16.570967741935487,6.941935483870967,204.3774193548387,1015.2387096774194,50.435483870967744,4.093548387096774,202.7516129032258,17.48709677419355,7.064516129032258,,0.492258064516129,,0.034130506,6.16e-05,0.13892497,3.17e-05
2019-04-30 00:00:00+05:00,84.70333333333333,53.85,70.12333333333332,84.13000000000001,53.85,70.03333333333333,54.723333333333336,60.833333333333336,0.6525666666666667,53.333333333333336,6.527666666666667,0.0,0.0,17.523333333333333,7.676666666666667,192.36666666666667,1010.4133333333334,49.87,4.3066666666666675,257.60333333333335,22.246666666666666,8.6,,0.49633333333333335,,0.034991514,6.17e-05,0.12911423,0.000163649
2019-05-31 00:00:00+05:00,90.46129032258065,57.62903225806452,74.73870967741935,88.61612903225806,57.62903225806452,74.2741935483871,53.248387096774195,50.58709677419355,0.8383870967741935,64.51612903225806,6.854838709677419,0.0,0.0,17.551612903225806,8.141935483870968,216.10000000000002,1006.7258064516129,38.380645161290325,4.358064516129032,289.4032258064516,24.993548387096773,9.451612903225806,,0.5267741935483871,26.580716586151368,0.035217393,5.96e-05,0.13955572,8.12e-05
2019-06-30 00:00:00+05:00,99.03333333333333,63.57666666666667,82.23666666666666,98.47,63.57666666666667,81.77333333333333,55.79333333333333,43.233333333333334,0.7917666666666666,66.66666666666667,5.278666666666667,0.0,0.0,20.44333333333333,9.606666666666666,114.38333333333334,1001.5866666666666,27.876666666666665,4.46,288.0066666666667,24.86,9.266666666666667,,0.5,31.511042568542567,0.03542898,6.95e-05,0.1344415,0.000119066
2019-07-31 00:00:00+05:00,93.7290322580645,66.45161290322581,81.60645161290323,104.56774193548387,66.45161290322581,85.6258064516129,69.87096774193549,70.35483870967742,1.1183870967741936,90.3225806451613,10.618709677419355,0.0,0.0,17.34193548387097,7.451612903225806,135.5,999.3354838709678,53.9741935483871,3.351612903225807,215.7741935483871,18.612903225806452,7.193548387096774,,0.532258064516129,33.95674062728115,0.035231046,5.26e-05,0.12944089,-6.62e-06
2019-08-31 00:00:00+05:00,91.0,65.87096774193549,80.05483870967741,101.73548387096774,65.87096774193549,84.30322580645162,71.23548387096774,75.73225806451612,1.3393548387096774,87.09677419354838,9.409032258064517,0.0,0.0,14.7,6.419354838709677,169.49354838709678,1002.1032258064516,47.329032258064515,3.3,212.78387096774193,18.383870967741935,7.451612903225806,,0.45806451612903226,29.42436461388074,0.03605273,5.51e-05,0.12884966,5.89e-05
2019-09-30 00:00:00+05:00,91.78666666666666,66.09,81.74,98.61,66.09,84.99333333333334,69.39666666666668,67.78,0.5289666666666667,76.66666666666667,8.334333333333333,0.0,0.0,16.063333333333333,9.823333333333332,171.7866666666667,1006.3766666666667,32.593333333333334,2.17,198.79333333333335,17.146666666666665,7.3,,0.4563333333333333,41.776930014430015,0.037061248,5.73e-05,0.12463316,4.36e-05
2019-10-31 00:00:00+05:00,83.95483870967742,60.18064516129032,71.97096774193548,83.86451612903227,60.18064516129032,71.98387096774194,56.68387096774194,60.81935483870967,0.6086451612903225,48.38709677419355,3.629677419354839,0.0,0.0,15.151612903225805,9.048387096774194,204.44193548387096,1013.5387096774194,34.76451612903226,2.161290322580645,172.68387096774194,14.899999999999999,6.806451612903226,,0.4596774193548387,49.47100948373739,0.035537355,8.66e-05,0.12887982,7.17e-05
2019-11-30 00:00:00+05:00,70.06,48.806666666666665,60.123333333333335,70.06,48.51,60.07333333333334,49.99666666666667,71.11,0.9727,66.66666666666667,8.75,0.0,0.0,14.629999999999999,9.986666666666666,142.75333333333336,1016.9566666666667,53.87,2.1933333333333334,118.30333333333333,10.196666666666665,5.0,,0.455,56.0582729468599,0.034436215,0.00010245,0.1314953,0.000485137
2019-12-31 00:00:00+05:00,61.84838709677419,38.748387096774195,49.96451612903226,61.84838709677419,37.91612903225807,49.483870967741936,40.0516129032258,71.1774193548387,0.1793225806451613,19.35483870967742,2.9570967741935483,0.0,0.0,11.44516129032258,5.470967741935484,132.91290322580645,1019.3032258064517,25.748387096774195,2.0935483870967744,118.80967741935484,10.26774193548387,5.451612903225806,,0.45774193548387093,105.74193548387096,0.03739467,0.000151089,0.13917677,0.00109539
